TRANSCRIPT_TEXT,SUPPORT_TICKET_DATE,CUSTOMER_ID,APP_VERSION,PLATFORM
"Agente: Gracias por llamar a Bank Corp. ¿En qué puedo ayudarle hoy?
Cliente: Hola, intento entrar en la app y Duo me da un error, no me llega la notificación.
Agente: Entiendo. Primero, ¿puede confirmar su nombre y el correo asociado a la cuenta?
Cliente: Sí, soy Ana López, ana.lopez@email.com.
Agente: Perfecto, gracias. Por favor verifique que las notificaciones push estén activadas y que su teléfono tenga conexión a internet.
Cliente: Sí, están activadas y tengo datos.
Agente: Bien. Abra la app Duo: ¿aparece algún mensaje de error?
Cliente: Dice ""Error al procesar solicitud"".
Agente: Le voy a enviar una nueva solicitud push y, si no llega, pruebe con el código de acceso en la app Duo. También puede reinstalar Duo o sincronizar la hora del teléfono.
Cliente: Recibí la push y ya pude aprobarla. Todo funciona.
Agente: Excelente, me alegra escucharlo. ¿Algo más en lo que pueda ayudarle?
Cliente: No, muchas gracias por la ayuda.
Agente: Gracias a usted por llamar a Bank Corp. Que tenga buen día.",2025-07-20,437,1.0.1,mobile
"Agente: Gracias por llamar a Bank Corp, habla Marta, ¿en qué puedo ayudarle?
Cliente: Estoy harto. El botón ""Crear PDF"" en la app no funciona desde hace dos semanas. Necesito mi extracto YA y esto es inaceptable.
Agente: Lamento mucho la molestia. ¿Ha intentado actualizar la app o reiniciar el dispositivo?
Cliente: Claro que sí. Actualicé, borré caché, reinstalé. Sigue bloqueado. Perdí tiempo y no puedo presentar mi comprobante.
Agente: Entiendo su frustración. Puedo enviarle el extracto en PDF por correo ahora mismo o generar un enlace seguro. También voy a escalar el problema técnico con prioridad.
Cliente: Quiero el PDF por correo y una solución inmediata. Si esto no se resuelve, cerraré mi cuenta.
Agente: Le envío el PDF al correo asociado en unos minutos. He creado el caso #BC-4921 y nuestro equipo técnico lo revisará con prioridad; tendremos respuesta en 48 horas. ¿Desea que le confirme cuando esté listo?
Cliente: Confírmelo. Y espero una explicación. Gracias.",2025-06-14,497,1.1.0,mobile
"Agent: Thank you for calling Bank Corp Support. My name is Alex. May I have your full name to locate the account?
Customer: Hi, I'm Jordan Lee.
Agent: Thanks, Jordan. Can you describe the issue?
Customer: After I sign in on the mobile app it crashes to the home screen every time.
Agent: Understood. What device and operating system are you using?
Customer: iPhone 12, iOS 17.0.2, app version 5.4.1.
Agent: Have you tried force quitting and reopening the app or reinstalling it?
Customer: I force-quit and restarted my phone. I haven't reinstalled yet.
Agent: Please try reinstalling the app and ensure your OS and app are up to date. If it still crashes, I will escalate. Do you want me to create a support ticket now?
Customer: Yes, please.
Agent: I have opened ticket BC-20250822-319. We'll collect app logs and escalate to our technical team. Estimated response 48–72 hours. Meanwhile you can access your account via bankcorp.com. Is there anything else I can help with?
Customer: No, that's all. Thank you.
Agent: You're welcome. Goodbye.",2025-07-28,186,1.2.1,desktop
"Client : Bonjour. Je suis furieux. Le bouton ""Créer PDF"" sur l'application mobile pour mon relevé de carte de crédit ne fonctionne PAS. Inadmissible.

Conseiller : Bonjour, je suis désolé d'entendre ça. Pouvez-vous me dire quel message d'erreur apparaît ?

Client : Aucun message. Quand j'appuie, rien ne se passe — écran qui tourne, puis revient. J'en ai marre, j'ai besoin du PDF tout de suite pour mes impôts. Votre appli est inutile!

Conseiller : Je comprends la frustration. Avez-vous essayé de fermer l'application et de la relancer ou de mettre à jour l'app ?

Client : Bien sûr que oui. J'ai redémarré mon téléphone, réinstallé l'app, connecté et déconnecté. Toujours pareil. C'est un bug gênant qui perd mon temps.

Conseiller : Merci pour ces précisions. Je vais créer un ticket prioritaire et vous envoyer le relevé en PDF par e-mail dans les 24 heures. Puis-je confirmer votre adresse e-mail ?

Client : Faites vite. J'attends l'email. Je veux une solution permanente, pas des promesses.",2025-06-12,264,1.0.1,desktop
"Agente: Obrigado por ligar para o Bank Corp. Como posso ajudar hoje?
Cliente: Estou tentando entrar no app e recebo um erro do Duo MFA, não consigo autenticar.
Agente: Entendo. Pode confirmar nome completo e os quatro últimos dígitos do CPF para verificação?
Cliente: Sim, é Maria Silva, CPF 1234.
Agente: Obrigado, Maria. Qual é a mensagem de erro exata do Duo?
Cliente: Diz ""Falha na autenticação"" e não aparece notificação no meu celular.
Agente: Certo. Vamos checar alguns pontos: o celular tem conexão à internet e permissões de notificação ativadas para o app Duo?
Cliente: Sim, rede ok, notificações ativadas.
Agente: Tente abrir o app Duo diretamente para aprovar; se não funcionar, sincronize a hora do aparelho e reinicie. Se ainda falhar, posso enviar opção por SMS/chamada ou gerar códigos de recuperação.
Cliente: Tentei, nada. Prefiro SMS.
Agente: Solicitei código por SMS. Se não receber em 10 minutos, abrirei um chamado e encaminharei para suporte técnico. Protocolo 987654. Mais alguma coisa?
Cliente: Não, obrigado.
Agente: Obrigado, boa tarde.",2025-09-03,192,1.0.1,app
"Agente: Gracias por llamar a Bank Corp, le atiende Laura. ¿En qué puedo ayudarle hoy?

Cliente: Hola, el botón ""crear PDF"" en el estado de cuenta de mi tarjeta no funciona en la app.

Agente: Entiendo. ¿Qué modelo de teléfono y versión de la app está usando?

Cliente: Un Android, versión de la app 4.2.1.

Agente: Gracias. Primero intente cerrar y volver a abrir la app y reiniciar el teléfono. También verifique si hay actualización disponible en la tienda.

Cliente: Ya reinicié y la app está actualizada.

Agente: Bien. Por favor vaya a ajustes de la app y borre caché; si eso no funciona, desinstale y reinstale la app. Como alternativa, puede descargar el PDF desde la página web de Bank Corp mientras investigamos.

Cliente: Probé borrar caché y reinstalar, sigue sin funcionar.

Agente: Voy a generar un reporte técnico y escalar el incidente. Número de ticket BC-20250822-345. Nuestro equipo le contactará en 48 horas con una solución o actualización.

Cliente: Perfecto, gracias.

Agente: Gracias a usted, que tenga buen día.",2025-09-11,334,1.2.1,app
"Agente: Obrigado por ligar para Bank Corp. Como posso ajudar hoje?
Cliente: O botão ""criar PDF"" do extrato do cartão no aplicativo não funciona.
Agente: Entendido. Está acontecendo em qual dispositivo e versão do app?
Cliente: Android, versão 5.2.1 do app, Android 12.
Agente: Obrigado. Pode descrever o que acontece ao tocar no botão?
Cliente: Não acontece nada — o botão fica cinza e não gera arquivo.
Agente: Já tentou fechar o aplicativo e abrir novamente ou reiniciar o telefone?
Cliente: Sim, já reiniciei e também saí e voltei na minha conta.
Agente: Ok. Próximos passos: confirme que o app está atualizado na Play Store, limpe o cache do app e, se possível, reinstale. Se persistir, envie uma captura de tela e o horário da tentativa para suporte@bankcorp.com. Vou abrir um chamado interno com prioridade média e número BR-2025-089. Nossa equipe técnica verificará e retornará em até 48 horas úteis.
Cliente: Perfeito, vou enviar a captura.
Agente: Obrigado. Chamado registrado. Mais alguma coisa?
Cliente: Não, obrigado.
Agente: Encerrando o atendimento. Tenha um bom dia.",2025-08-12,82,1.2.1,desktop
"Agente: Buenas tardes, habla María de Bank Corp, ¿en qué puedo ayudarle?
Cliente: Hola. La página ""Mi cuenta"" no carga en la app. Llevo intentándolo desde esta mañana, es muy frustrante.
Agente: Lamento mucho las molestias. ¿Puede confirmar su nombre y los últimos 4 dígitos de su documento para seguridad?
Cliente: Juan Pérez, 1234. ¿No pueden arreglar esto ya? Necesito ver mi saldo.
Agente: Gracias, Juan. Primero, ¿ha intentado cerrar y volver a abrir la app o comprobar conexión a Internet?
Cliente: Sí, reinicié el móvil y nada. La app se queda en blanco.
Agente: Entiendo. Le pido que actualice la app desde la tienda y, si persiste, borrará caché o reinstalará la aplicación. Mientras tanto, voy a generar un informe técnico y escalarlo al equipo de sistemas.
Cliente: Vale, pero espero una respuesta pronto. Esto no puede seguir así.
Agente: Tiene toda la razón. Le envío un número de incidencia y le contactaremos en un plazo máximo de 24 horas con solución o actualización. Disculpe las molestias.",2025-08-01,256,1.2.1,desktop
"Agent: Thank you for calling Bank Corp. How can I help today?

Customer: The ""My account"" page in your app won't load. I've been trying for two days. This is ridiculous.

Agent: I'm sorry you're experiencing that. Can you tell me what happens when you tap ""My account""?

Customer: It just spins forever or crashes. I've restarted the phone, reinstalled the app, cleared cache. Nothing. I need to see my balance. This is unacceptable from a bank.

Agent: I understand your frustration. I can run a quick check on your account access and confirm if there are known outages. May I have your name and the email on file?

Customer: It's on file. I don't want to repeat it—can't you just see it? Fix the app.

Agent: I apologize. For security I need to verify your identity. While you verify, I'll also check for an outage and escalate if needed.

Customer: Do it. And make it fast. I expect a callback.

Agent: I will escalate to our mobile support team and open a ticket. Reference number MC-48291. We’ll call you within 24 hours. Again, sorry for the trouble.",2025-07-12,647,1.0.1,app
"Agent: Bank Corp Kundenservice, mein Name ist Lena. Womit kann ich Ihnen helfen?
Kunde: Guten Tag. Die Seite ""Mein Konto"" in der mobilen App lädt nicht.
Agent: Verstehe. Welches Gerät und welche App-Version nutzen Sie?
Kunde: Android, Version 5.2.1.
Agent: Danke. Prüfen Sie bitte kurz Ihre Internetverbindung und starten Sie die App neu.
Kunde: Habe ich gemacht, keine Änderung.
Agent: Bitte melden Sie sich ab und wieder an. Falls verfügbar, prüfen Sie App-Updates oder löschen Sie den App-Cache.
Kunde: Cache gelöscht, bleibt gleich.
Agent: In Ordnung. Ich erstelle ein Ticket zur Fehleruntersuchung und leite das an die technische Abteilung weiter. Darf ich Ihre Kundennummer zur Zuordnung aufnehmen?
Kunde: Ja, 12345678.
Agent: Danke. Ticketnummer 2025-0897. Erwartete Bearbeitung 24–48 Stunden. Wir informieren Sie per E-Mail oder Rückruf. Kann ich sonst noch helfen?
Kunde: Nein, danke.
Agent: Dann danke für Ihren Anruf. Auf Wiederhören.",2025-06-20,696,1.0.1,desktop
"Agent: Guten Morgen, Sie sprechen mit Bank Corp Support, wie kann ich helfen?
Kunde: Hallo, ich bekomme beim Anmelden in der App ständig einen Duo MFA-Fehler. Push schlägt fehl.
Agent: Verstehe. Sehe ich richtig, dass die App Ihre Push-Benachrichtigung nicht akzeptiert?
Kunde: Genau, es heißt nur ""Authentifizierungsfehler"".
Agent: Danke. Können Sie bitte prüfen, ob Ihr Handy Internet hat und die Duo-App aktuell ist?
Kunde: Ja, Internet ist da, App ist aktuell.
Agent: Gut. Bitte öffnen Sie Duo, tippen Sie auf die drei Punkte, wählen Sie ""Passcode anzeigen"" und geben diesen in der Bank Corp App ein.
Kunde: Einen Moment... Okay, Code eingegeben — es funktioniert! Ich bin angemeldet.
Agent: Perfekt. Falls das erneut passiert: Gerät neu starten, Zeit automatisch synchronisieren, oder Duo neu installieren. Wir können auch Backup-Codes für Sie einrichten.
Kunde: Super, danke für die schnelle Hilfe!
Agent: Gern geschehen. Einen schönen Tag noch und bleiben Sie sicher!",2025-06-23,186,1.0.1,app
"Agente: Obrigado por ligar para o Bank Corp, meu nome é Ana. Como posso ajudar?
Cliente: O botão ""Criar PDF"" do meu extrato do cartão não funciona no app. Já tentei várias vezes e nada acontece.
Agente: Sinto muito por isso. Desde quando ocorre?
Cliente: Há dois dias. Atualizei o app ontem e continua. Isso é frustrante.
Agente: Entendo a frustração. Posso confirmar a versão do app e o modelo do seu telefone?
Cliente: App versão 4.2.1 no Android. Não quero perder mais tempo reinstalando.
Agente: Compreendo. Podemos tentar limpar o cache pelo aplicativo nas configurações agora, e verificar permissões de armazenamento?
Cliente: Ok, faça rápido.
Agente: Fizemos isso — ainda não funciona. Vou gerar o PDF manualmente pelo sistema e enviar por e-mail para o seu cadastrado agora. Receberá em até 15 minutos.
Cliente: Certo. Obrigado. Espero que consertem logo esse botão.
Agente: Encaminhei o caso ao time técnico. Mais alguma coisa?
Cliente: Não, é isso.",2025-08-16,503,1.1.0,mobile
"Agent: Bonjour, vous êtes bien au service client Bank Corp, comment puis-je vous aider aujourd'hui ?
Client: Bonjour, la page ""Mon compte"" de l'application ne se charge pas, j'obtiens une erreur.
Agent: Je suis désolé pour ce désagrément. Merci de l'avoir signalé — on va regarder ça ensemble. Pouvez-vous me dire la version de l'app et si vous êtes connecté en Wi‑Fi ou données mobiles ?
Client: Version 4.2.1 et en Wi‑Fi.
Agent: Très bien. Pouvez‑vous fermer complètement l'application puis la relancer ? Si ça ne suffit, essayez de redémarrer votre téléphone et vérifier les mises à jour de l'app.
Client: D'accord, je relance... Maintenant ça marche !
Agent: Super nouvelle ! Si le problème revient, nous pourrons vider le cache de l'app ou réinstaller. Je note votre signalement pour nos équipes techniques.
Client: Merci beaucoup, service très réactif.
Agent: Avec plaisir, bonne journée et merci d'utiliser Bank Corp.",2025-06-21,400,1.2.1,desktop
